Test Adapter for Google Test,Google Test 测试适配器
test discovery,测试发现
test teardown,测试清理
test setup,测试设置
splitter,拆分器
unversioned object,未进行版本管理的对象
container service,容器服务
Cortana skill,Cortana 技能
Windows Update for Business,适用于企业的 Windows 更新
Microsoft Integration Runtime (Self-hosted),Microsoft Integration Runtime（自承载）
Integration Runtime (Self-hosted),Integration Runtime（自承载）
compound segment,复合段
dynamic segment,动态段
business outcome,业务成效
grade,等级
inferred match,推断匹配
info card,信息卡
interaction,交互
match threshold,匹配阈值
owning user,负责人用户
prediction,预测
predictive grade,预测等级
predictive match,预测匹配
predictive match policy,预测匹配策略
predictive scoring model,预测计分模型
property,属性
provisioning state,预配状态
lead qualification,潜在顾客资格授予
segment,段
segment member,段成员
standard lead entity,标准潜在顾客实体
static segment,静态段
tree traversal,树遍历
bug tracker,bug 跟踪器
crash group,故障组
symbolicate,符号化
cyber threat intelligence,网络威胁智能
cyber intelligence,网络智能
remediate,修正
Office Customization Tool for Click-to-Run,即点即用 Office 自定义工具
baseline prediction,基线预测
graph traversal,图形遍历
traversal,遍历
disposition review,处置评审
malware campaign,恶意软件活动
phishing campaign,网络钓鱼活动
Supervision,监督
Threat Dashboard,威胁仪表板
Incidents,事件
test controller,测试控制器
Visual Studio Experience Improvement Program,Visual Studio 体验改善计划
frame analysis,帧分析
dispatch interface,调度接口
unique pointer,唯一指针
raw pointer,原始指针
raw string,原始字符串
Microsoft Store on Windows 10,Windows 10 上的 Microsoft Store
Microsoft Store on Xbox One,Xbox One 上的 Microsoft Store
Microsoft Store online,Microsoft Store 在线商店
API level,API 级别
Task Status Center,任务状态中心
Me,我
XAML Designer,XAML 设计器
bin,箱
Microsoft Genomics,Microsoft 基因组学
Genomics,基因组学
alignment and variant calling,比对与变体识别
gigabase,千兆碱基
genome,基因组
Real User Measurements,真实用户度量
non-Azure region,非 Azure 区域
Cloud Connection Service,云连接服务
installation fee,安装费
storage optimized,存储优化
storage opt,存储优化
perf opt,性能优化
performance optimized,性能优化
perf optimized,性能优化
API reference,API 参考
Windows Dev Center dashboard,Windows 开发人员中心仪表板
dashboard,仪表板
backup storage,备份存储
IO rate,IO 速率
memory optimized,内存优化
mem opt,内存优化
general purpose,常规用途
gen pur,常规用途
read replica,只读副本
readrep,只读副本
Traffic View,流量视图
package manager,包管理器
Android-targeting code,面向 Android 的代码
x86 Native Tools Command Prompt,x86 本机工具命令提示
x64 Native Tools Command Prompt,x64 本机工具命令提示
x86_x64 Cross Tools Command Prompt,x86_x64 兼容工具命令提示
x64_x86 Cross Tools Command Prompt,x64_x86 兼容工具命令提示
linear format,线性格式
professional format,专业格式
Azure DNS Private Zones,Azure DNS 专用区域
Azure File Sync,Azure 文件同步
File Sync,文件同步
T-Bot,T-bot
Call Quality Dashboard,通话质量仪表板
reserved VM instance,虚拟机预留实例
reserved virtual machine instance,虚拟机预留实例
reserved instance,预留实例
Developer Tools,开发人员工具
Web + Mobile,Web + 移动
Data + Analytics,数据 + 分析
Enterprise Integration,企业集成
Monitoring + Management,监视 + 管理
Security + Identity,安全 + 标识
AI + Cognitive Services,AI + 认知服务
Office 365 Mini Assistant,Office 365 微助理
Azure Bot Service,Azure 机器人服务
bot development,机器人开发
device bundle,设备捆绑
request,请求
R Server for Linux,适用于 Linux 的 R Server
operation unit,操作单位
self-grading quiz,自评测验
Deployment Tool for Click-to-Run,即点即用部署工具
remote workforce,远程工作人员
remote worker,远程工作者
mobile workforce,移动办公人员
mobile worker,移动工作者
little data,小数据
business process automation,业务流程自动化
cloud app,云应用
cloud application,云应用程序
data breach,数据泄露
data leak,数据泄露
spear phishing,鱼叉式网络钓鱼
cyberattack,网络攻击
cybersecurity,网络安全
archive storage tier,存档存储层
archive access tier,存档访问层
archive,存档
hot,热
hot storage tier,热存储层
hot access tier,热访问层
cool storage tier,冷存储层
cool access tier,冷访问层
cool,冷
blob-level tiering,blob 级别分层
License Mobility through Software Assurance,通过软件保障实现的许可移动性
License Mobility,许可移动性
Web App for Containers,用于容器的 Web 应用
Windows Mixed Reality Settings,Windows Mixed Reality 设置
Mixed Reality Player,混合现实播放器
Windows Mixed Reality Environments,Windows Mixed Reality 环境
Mixed Reality Camera,混合现实相机
low priority,低优先级
IdFix DirSync Error Remediation Tool,IdFix DirSync 错误修正工具
eDiscovery Manager,电子数据展示管理器
eDiscovery Administrator,电子数据展示管理员
chat hub,聊天中心
discovery,发现
zettabyte,泽字节
Games with Gold,Gold 会员专享游戏
Deals with Gold,Gold 会员专享优惠
lead time,提前期
delivery plan,交付计划
Azure Cost Management,Azure 成本管理
Cost Management,成本管理
Azure Service Health,Azure 服务运行状况
Service Health,服务运行状况
release definition,发布定义
deployment trigger,部署触发器
Package Management,包管理
build editor,生成编辑器
deployment group,部署组
variable group,变量组
secure file,安全文件
live update,实时更新
test impact,测试影响
agent queue,代理队列
release pipeline,发布管道
task runner,任务运行程序
release view,发布视图
ad fraud,广告欺诈
ad fraud malware,广告欺诈恶意软件
custom email address,自定义电子邮件地址
Cloud Voice,云语音
monetary commitment,货币承诺
annual commitment,包年套餐
monthly commitment,包月套餐
graph,绘入图表
Azure Time Series Insights,Azure 时序见解
Time Series Insights,时序见解
step interpolation,梯级内插
Microsoft Azure EA Sponsorship,Microsoft Azure EA 赞助
Speech Analyzer,语音分析器
Essential Hours,Essential 小时数
input minute,输入分钟
availability test,可用性测试
Enterprise Information,企业资讯
instrumentation key,检测密钥
application map,应用程序映射
app map,应用映射
dependency call,依赖项调用
adaptive sampling,自适应采样
ingestion sampling,引入采样
response code,响应代码
Trends,趋势
Workbooks,工作簿
workbook,工作簿
User Flows,用户流
session timeline,会话时间线
Personal Assistant,个人助理
Resource Center,资源汇
Team Collaboration,团队协作
site extension,站点扩展
dependency failure,依赖项失败
publish annotation,发布注释
result code,结果代码
Business Apps (free),商业版应用（免费）
ASP.NET machine key,ASP.NET 计算机密钥
Microsoft Cybersecurity Risk Management Service,Microsoft 网络安全风险管理服务
SQL Server PolyBase Data Movement,SQL Server PolyBase 数据移动
PolyBase Data Movement,PolyBase 数据移动
Continuous Delivery Tools for Visual Studio,Visual Studio 持续交付工具
Continuous Delivery Tools,持续交付工具
account protection,帐户保护
Ransomware data recovery,勒索软件数据恢复
Ransomware protection,勒索软件防护
Threat history,威胁历史记录
Virus & threat protection updates,病毒和威胁防护更新
Mixer Partnership Program,Mixer 合作伙伴计划
Mixer Program Agreement,Mixer 计划协议
transacting partner of record,记录在案的交易合作伙伴
digital partner of record,记录在案的数字合作伙伴
Xbox Insider,Xbox 预览体验成员
Xbox Insider Program,Xbox 预览体验计划
Xbox Insider Hub,Xbox 预览体验中心
Trace Collector,跟踪收集器
HTML sanitization,HTML 清理
sovereign cloud,主权云
Performance Explorer,性能资源管理器
test fixture,测试固定例程
fixture,固定例程
hot exit,热退出
pretty listing,整齐排列
pretty printing,整齐打印
app slug,应用数据域
invariant culture,固定区域性
copy constructor,复制构造函数
listing file,列表文件
assembly listing file,程序集列表文件
Resume Assistant,简历助手
CV Assistant,CV 助手
Office 365 Customer Success Center,Office 365 客户成功中心
Success Center,成功中心
Resource Graph,资源图表
jailbreak,越狱
rooted,root
deemphasize,取消强调
booking window,预订期限
post-incident report,事后报告
Education Resources,教育资源
disk list,磁盘列表
network log,网络日志
ITSM Connector,ITSM 连接器
IT Service Management Connector,IT 服务管理连接器
IT service management,IT 服务管理
Developer,开发人员
Bing Search bundle,必应搜索捆绑包
device standard shipping,设备标准运费
standard IO,标准 IO
trial node,试用节点
disk delete,磁盘删除
connectivity check,连接性检查
connection monitoring,连接监视
model adaptation,模型适应
scale-out,横向扩展
Azure Database Migration Service,Azure 数据库迁移服务
Database Migration Service,数据库迁移服务
DB Migration Service,数据库迁移服务
Office,办公室
modern client authentication library,新式客户端身份验证库
Discovery Feed,发现源
Discovery,发现
rollup monitor,汇总监视器
rollup,汇总
Always On Seed,Always On 种子
Availability Group Health,可用性组运行状况
Broker Statistics,Broker 统计信息
Broker Activation,Broker 激活
Service Broker or Database Mirroring Transport,Service Broker 或数据库镜像传输
Microsoft System Center Management Pack for SQL Server,适用于 SQL Server 的 Microsoft System Center 管理包
mixed monitoring,混合监视
mixed mode,混合模式
monitoring pool,监视池
Microsoft SQL Server on Linux,Linux 上的 Microsoft SQL Server
MSSQL on Linux,Linux 上的 MSSQL
SQL Server on Linux,Linux 上的 SQL Server
data residency,数据驻留
blocked session,已阻塞会话
Microsoft SQL Server Core Library Management Pack,Microsoft SQL Server 核心库管理包
custom user policy,自定义用户策略
SQL Full-text Filter Daemon Launcher,SQL 全文筛选器守护程序启动器
seed discovery,种子发现
lock timeout,锁超时
page life expectancy,页生存期
buffer cache hit ratio,缓冲区缓存命中率
Auto Shrink,自动收缩
Database Replica,数据库副本
probe action,探测操作
unit monitor,单元监视器
discovery data mapper,发现数据映射器
DB Chaining,数据库链接
HTTP Storage,HTTP 存储
DB Engine Seed,数据库引擎种子
dusty corner scan,灰尘角扫描
transmission queue,传输队列
TransmissionQ,传输队列
checkpoint file pair,检查点文件对
stale CFP,过时 CFP
stale checkpoint file pair,过时检查点文件对
Microsoft SQL Server Replication,Microsoft SQL Server 复制
SQL Server Replication,SQL Server 复制
data retrieval,数据检索
data write,数据写入
structure,结构
managed disk,托管磁盘
compute unit,计算单位
read scale,读取扩展
read scale-out,读取扩展
data in transit,传输中的数据
co-author,共同创作
virtual distributor,虚拟分发服务器
virtual publisher,虚拟发布服务器
virtual subscriber host,虚拟订阅服务器主机
virtual subscriber,虚拟订阅服务器
virtual publication host,虚拟发布主机
virtual subscription,虚拟订阅
replication agent,复制代理
Distribution Agent,分发代理
Snapshot Agent,快照代理
Merge Agent,合并代理
react,回应
reaction,回应
slash command,/ 命令
SMS Insights,短信摘要
Skype Events,Skype 活动
Events,活动
Alerts Scope Group,警报范围组
alert collection,警报集合
Replication Flow Group,复制流组
Replication Database Health,复制数据库运行状况
instance group,实例组
SQL Server Agent Windows service,SQL Server 代理 Windows 服务
seed,种子
delivery latency,传递延迟
Microsoft FastTrack for Office 365,适用于 Office 365 的 Microsoft FastTrack
FastTrack for Office 365,适用于 Office 365 的 FastTrack
core customer data,核心客户数据
email domain,电子邮件域
in-house email system,内部电子邮件系统
email hosting service,电子邮件托管服务
email service,电子邮件服务
email hosting,电子邮件托管
hosted email service,托管电子邮件服务
in-app support,应用内支持
trust document,信任文档
programmatic,编程
spinner,旋转图标
Desktop Notifier,桌面通知程序
Yammer Notifier,Yammer 通知程序
Local Experience Pack,本地体验包
Xbox Support,Xbox 支持
adjustment,调整
Purchase,购买
Recurring,定期
Return,退回
current spend,当前支出
budgeted,预算
Computer Software Rating Regulation,电脑软件分级办法
Entertainment Software Self-Regulation Body,娱乐软件检验局
Suicide,自杀
Suspense,悬疑
Torture,虐待
Office of Film and Literature Classification,电影和文学分级办公室
Internet Information Services Manager,Internet 信息服务管理器
IIS Manager,IIS 管理器
Hero web part,主图 web 部件
cheat sheet,速查表
Office Enterprise Protection,Office 企业保护
Disk Storage,磁盘存储
Azure Disk Storage,Azure 磁盘存储
Linux Virtual Machines,Linux 虚拟机
Media Analytics,媒体分析
Azure Media Analytics,Azure 媒体分析
SQL Server on Virtual Machines,虚拟机上的 SQL Server
SAP HANA on Azure Large Instances,Azure SAP HANA 大型实例
SAP HANA Large Instances,SAP HANA 大型实例
Custom Decision,自定义 AI 决策
Project Custom Decision,项目自定义 AI 决策
Project Knowledge Exploration,项目知识探索
Custom Vision,自定义视觉
Azure mobile app,Azure 移动应用
Azure Managed Applications,Azure 托管应用程序
analyzer,分析器
diagnostic analyzer,诊断分析器
Simplified Ribbon,简化功能区
call,调用
Hero,主图
overload,重载
inheritance hierarchy,继承层次结构
corrupted state exception,损坏状态异常
positional argument,位置参数
abstract type,抽象类型
jagged array,交错数组
sealed,密封
unsealed,非密封
hash collision,哈希冲突
Hero content,主图内容
device security,设备安全性
Diagnostic Data Viewer,诊断数据查看器
enhanced sign-in security,增强的登录安全性
firmware protection,固件保护
security processor,安全处理器
Mobile Plans,移动套餐
data retention,数据保留
retention,保留
inter-region data transfer,区域间数据传输
security plan,安全性计划
backup SQL Server,备份 SQL Server
Azure Archive Storage,Azure 存档存储
Archive Storage,存档存储
Office 365 Nonprofit,Office 365 非营利组织版
default hero,默认主图
Azure migration center,Azure 迁移中心
Azure Cloud Assistant,Azure 云助手
Intelligent Insights,智能见解
Cognitive Services Labs,认知服务实验室
FastTrack Center,FastTrack 中心
Microsoft FastTrack Center,Microsoft FastTrack 中心
Microsoft FastTrack for EMS,Microsoft EMS FastTrack
Microsoft FastTrack Benefit for EMS,Microsoft EMS FastTrack 权益
FastTrack Center Benefit for Office 365,适用于 Office 365 的 FastTrack 中心权益
Productivity Library,生产力库
Capture,捕获
AD Application Proxy,AD 应用程序代理
Azure Active Directory Application Proxy,Azure Active Directory 应用程序代理
Connector Updater,连接器更新服务
Microsoft AAD Application Proxy Connector Updater,Microsoft AAD 应用程序代理连接器更新服务
communication site,通信网站
Azure AI Gallery,Azure AI 库
Azure for healthcare,Azure 医疗
Cortana Show Me,Cortana 教我
Surface Diagnostic Toolkit,Surface 诊断工具包
interview,面试
coding interview,编程面试
candidate,候选人
interviewer,面试者
recruiter,招聘人员
schedule,安排
conduct,进行
smart scheduler,智能安排程序
time slot,时间段
memory integrity,内存完整性
Azure Blueprints,Azure 蓝图
Azure Blueprint Automation - Web Applications for FedRAMP,Azure 蓝图自动化 - 符合 FedRAMP 的 Web 应用程序
Microsoft OneDrive Desktop,Microsoft OneDrive 桌面版
OneDrive Desktop,OneDrive 桌面版
SQL Server installer,SQL Server 安装程序
installation media,安装介质
perpetual,永久
Specialized Compute,特殊化计算
Customer Key in Office 365,Office 365 中的客户密钥
Customer Key,客户密钥
Office 365 Management Activity API,Office 365 管理活动 API
Cortana show me,Cortana 教我
Core isolation,核心隔离
set,组
star,主角
People Preview,人脉预览版
Microsoft People Preview,Microsoft 人脉预览版
fail-fast,快速失败
fail fast,快速失败
Windows Virtual Machines,Windows 虚拟机
StorSimple Data Manager,StorSimple 数据管理器
Data Manager,数据管理器
System Center Operations Manager Health Check,System Center Operations Manager 运行状况检查
Azure Batch Rendering,Azure Batch 渲染
base rate,基准费率
bus critical,业务关键
business-critical,业务关键
Traffic Analytics,流量分析
image storage,图像存储
end of service,终止服务
remote vault,远程保管库
low-poly,低多边形
Microsoft Partner Network Agreement,Microsoft 合作伙伴网络协议
Windows Defender Application Control,Windows Defender 应用程序控制
Switch plans wizard,切换计划向导
ecosystem,生态系统
metapackage,元包
stack,堆栈
Target Framework Moniker,目标框架名字对象
@mention,@提及
app page,应用页面
call controls,通话控件
call group,通话群组
channel list,频道列表
chat list,聊天列表
command box,命令框
Connectors gallery,连接器库
developer app flow,开发人员应用流
event group,活动群组
event group member,活动群组成员
extensions menu,扩展菜单
meetings list,会议列表
messaging extension,消息传递扩展
one-on-one chat,一对一聊天
private conversation,私人对话
private meeting,私人会议
producer,制作者
public team,公共团队
roster,名单
tab conversation,选项卡对话
tab gallery,选项卡库
team activity,团队活动
team meeting,团队会议
team owner,团队所有者
team picture,团队图片
teams list,团队列表
threaded conversation,链式对话
My activity,我的活动
present,演示
Skype Notes,Skype 笔记
Notes,笔记
SMS,短信
Skype Lite SMS,Skype Lite 短信
Azure Relay,Azure 中继
single-page application,单页应用程序
Unified Support,统一支持
Microsoft Unified Support,Microsoft 统一支持
Office 365 Engineering Direct,Office 365 工程团队直通
Service Trust Portal,服务信任门户
Azure IoT service SDK,Azure IoT 服务 SDK
back-end app,后端应用
built-in endpoint,内置终结点
cloud gateway,云网关
cloud-to-device,云到设备
custom endpoint,自定义终结点
custom gateway,自定义网关
data-point message,数据点消息
device-to-cloud,设备到云
device condition,设备条件
device management pattern,设备管理模式
Device REST API,设备消息传送 REST API
direct method,直接方法
event hub-compatible endpoint,与事件中心兼容的终结点
field gateway,现场网关
identity registry,标识注册表
interactive message,交互式消息
IoT Edge gateway device,IoT Edge 网关设备
IoT Edge hub,IoT Edge 中心
IoT Edge leaf device,IoT Edge 叶设备
IoT Edge module identity,IoT Edge 模块标识
IoT Edge module image,IoT Edge 模块映像
IoT Edge module twin,IoT Edge 模块孪生
IoT Edge set modules to a single device,IoT Edge 单一设备模块设置
IoT Hub Resource REST API,IoT 中心资源提供程序 REST API
protocol gateway,协议网关
reported configuration,报告的配置
reported property,报告的属性
retry policy,重试策略
simulated device,模拟设备
IoT Edge target condition,IoT Edge 目标条件
token service,令牌服务
IoT Hub query language,IoT 中心查询语言
IoT Hub metrics,IoT 中心指标
device provisioning,设备预配
Microsoft Intune Data Importer,Microsoft Intune 数据导入工具
Intune Data Importer,Intune 数据导入工具
Microsoft Azure Service Fabric Tools for Visual Studio,适用于 Visual Studio 的 Microsoft Azure Service Fabric 工具
Service Fabric Tools,Service Fabric 工具
Windows Health Attestation Service,Windows 设备运行状况证明
Device performance & health,设备性能和运行状况
Project Entity Linking,项目实体链接
entity linking,实体链接
Azure Stack Development Kit,Azure Stack 开发工具包
embedded analytics,嵌入式分析
fail fast,快速失败
Azure Analysis Services Web designer,Azure Analysis Services Web 设计器
Web designer,Web 设计器
Azure Functions Runtime,Azure Functions 运行时
Copy Data,复制数据
course,课程
teaching assistant,助教
project group,项目组
course roster,课程名册
spending,支出
sponsored credits,赞助信用额度
handout,讲义
Multi-Geo tenant,多地理位置租户
DDoS protection,DDoS 防护
Education,教育
Azure for Education,Azure 教育
Azure roadmap,Azure 路线图
Microsoft 365 admin center,Microsoft 365 管理中心
Admin Center,管理中心
Picture Dictionary,图片词典
Azure Channel Pricing Calculator,Azure 通道定价计算器
Channel Calculator,通道计算器
End mode,结束模式
Visio Event Monitor,Visio 事件监视器
chaos testing,混沌测试
data preparation,数据准备
protected instance,受保护的实例
long-term retention,长期保留
early delete,提前删除
cloud spend,云支出
event monitor,事件监视器
persistent event,持久事件
Windows Dev Center Preview,Windows 开发人员中心预览版
Cortana Devices SDK,Cortana 设备 SDK
App protection,应用保护
Web protection,Web 保护
Skyloft,空中楼阁
Xbox Avatar Editor,Xbox 虚拟形象编辑器
Avatar Editor,虚拟形象编辑器
event ingestor,事件引入器
droplet,Droplet
private preview,个人预览版
XML Serializer Generator Tool,XML 序列化程序生成器工具
Security Policy Advisor,安全策略顾问
Change Data Capture Designer for Oracle,适用于 Oracle 的更改数据捕获设计器
CDC Designer,CDC 设计器
Office Transformation Service,Office 转换服务
Fast Failover,快速故障转移
fast failover,快速故障转移
TCP Probing,TCP 探测
polyglot persistence,多语言持久化
planned maintenance,计划内维护
minor,未成年
salt,加盐
side-channel attack,旁道攻击
Print to Web,打印到 Web
Transform to Web,转换为 Web
OneDrive Files On-Demand,OneDrive 文件随选
Files On-Demand,文件随选
Azure Availability Zones,Azure 可用性区域
Availability Zones,可用性区域
Billing Alert Service,计费警报服务
Storage Service Encryption,存储服务加密
Machine Learning MMLSpark,机器学习 MMLSpark
Microsoft Machine Learning Library for Apache Spark,适用于 Apache Spark 的 Microsoft 机器学习库
Microsoft Azure for Students,面向学生的 Microsoft Azure
Azure for Students,面向学生的 Azure
Approvals Center,审批中心
E2E Transaction Diagnostics,E2E 事务诊断
geo-disaster recovery,异地灾难恢复
identity lifecycle management,标识生命周期管理
K-12,中小学教育
security test,安全测试
Security & Compliance Center,安全与合规中心
Device Management,设备管理
Microsoft 365 device management,Microsoft 365 设备管理
Device Health,设备健康状况
Desktop Analytics,桌面分析
Azure SignalR Service,Azure SignalR 服务
SignalR Service,SignalR 服务
long distance,长途
build seconds,生成秒数
Audio Indexer analysis,音频索引器分析
streaming unit,流单元
concurrent connection,并发连接
Face Storage,人脸存储
compliance offering,合规性产品
discard,弃元
Audio Indexer,音频索引器
release,释放
reconnaissance,侦查
password spray attack,密码喷射攻击
reverse brute-force attack,反向暴力攻击
SharePoint hub site,SharePoint 中心网站
hub site,中心网站
carousel,旋转木马
Microsoft® Office Home & Student 2019,Microsoft® Office 家庭和学生版 2019
Microsoft® Office Home & Business 2019,Microsoft® 小型企业版 2019
Microsoft® Office Professional 2019,Microsoft® Office 专业版 2019
Microsoft® Office Professional Academic 2019,Microsoft® Office 专业学院版 2019
Microsoft® Project Standard 2019,Microsoft® Project 标准版 2019
Microsoft® Project Professional 2019,Microsoft® Project 专业版 2019
Microsoft® Visio® Standard 2019,Microsoft® Visio® 标准版 2019
Microsoft® Visio® Professional 2019,Microsoft® Visio® 专业版 2019
on-premises data gateway,本地数据网关
data gateway,数据网关
on-premises data gateway (personal mode),本地数据网关（个人模式）
data gateway (personal mode),数据网关（个人模式）
personal gateway,个人网关
service worker,服务工作进程
delivery,交付
Entrance,进入
Entrance Effects,进入效果
Exit Effects,退出效果
Exit,退出
Emphasis,强调
Emphasis Effects,强调效果
adoption,采用
Microsoft Azure for Students Starter,面向学生的 Microsoft Azure 入门版
Azure for Students Starter,面向学生的 Azure 入门版
Microsoft Cloud Financial Services Compliance Program,Microsoft 云金融服务合规性计划
live demo,现场演示
live demonstration,现场演示
machine learning model,机器学习模型
intelligence,智能
Machine Learning Compute,机器学习计算
ML Compute,ML 计算
Compute,计算
autoscale,自动缩放
content services,内容服务
emphasis animation effect,强调动画效果
entrance animation effect,进入动画效果
insight,见解
cognitive insight,认知见解
data controller,数据控制者
controller,控制者
data processor,数据处理者
processor,处理者
business-class email,企业级电子邮件
business email,企业电子邮件
real-time data,实时数据
team chat,小组聊天
search permissions filtering,搜索权限筛选
permissions filtering,权限筛选
work,工时
rights-protected,受权限保护
Microsoft Data Migration Assistant,Microsoft 数据迁移助手
Data Migration Assistant,数据迁移助手
file storage,文件存储
online file storage,联机文件存储
blocking issue,阻塞性问题
source server,源服务器
destination server,目标服务器
feature parity,功能奇偶一致性
breaking change,中断性变更
behavior change,行为变更
change data capture,变更数据捕获
continuous sync,连续同步
contextual toolbar,上下文工具栏
private chat,私密聊天
user mapping,用户映射
Business Critical,业务关键
General Purpose,常规用途
singleton,单一实例
singleDB,单一数据库
single database,单一数据库
AU Central,澳大利亚中部
Australia Central,澳大利亚中部
Australia Central 2,澳大利亚中部 2
AU Central 2,澳大利亚中部 2
Premium RS,高级 RS
dynamic formula,动力公式
orphaned user,孤立用户
grantee,被授权者
impersonated user,被模拟用户
mounted share,装载式共享
request body,请求正文
restore full name,还原全名
rate plan,费率计划
support plan,支持计划
StaffHub Now,StaffHub 即时资讯
quick access token,快速访问令牌
subscription agreement,订阅协议
service disruption,服务中断
NOW,即时资讯
Direct Routing,直接路由
Risk Guide,风险指南
Identify Risks,识别风险
Office 365 Student,Office 365 学生版
outstanding charge,未付费用
cloud solution provider,云解决方案提供商
business registration number,工商注册号
token,代币
management group,管理组
Azure Sponsorships,Azure 赞助
Microsoft Azure Sponsorships,Microsoft Azure 赞助
reservation order,预留订单
monetary credit,货币额度
impersonate,模拟
impersonation,模拟
managed resource,受管理资源
data stored,存储的数据
data transfer out,数据发送
cyber threat,网络威胁
Azure Lab Services,Azure 实验室服务
registrant,注册者
lab instance,实验室实例
lab unit,实验室单位
lab storage,实验室存储
security report,安全报告
report,报告
Azure Distributed File System,Azure 分布式文件系统
intent,意向
speech to intent,语音转意向
transcription,听录
understanding,理解
daily unit,日单位
Statistics,统计信息
Speech,语音
voice font,语音字体
speech model,语音模型
speech translation,语音翻译
speaker verification,说话人验证
speaker identification,说话人识别
speaker recognition,说话人辨识
analytic function,分析函数
collation function,排序函数
configuration function,配置函数
cryptographic function,加密函数
cursor function,游标函数
data type function,数据类型函数
date and time function,日期和时间函数
JSON function,JSON 函数
mathematical function,数学函数
logical function,逻辑函数
metadata function,元数据函数
rowset function,行集函数
security function,安全性函数
string function,字符串函数
system statistical function,系统统计函数
text and image function,文本和图像函数
trigger function,触发器函数
deterministic function,确定性函数
nondeterministic function,非确定性函数
replication function,复制函数
Payment Terms,付款条件
Terms,条件
release group,发布组
targeted release,目标发布
targeted release group,目标发布组
standard release,标准发布
standard release group,标准发布组
Office Dev Center,Office 开发人员中心
Office Developer Center,Office 开发人员中心
scoring,评分
Resume Designer,简历设计器
replica,副本
OneDrive Developer Center,OneDrive 开发人员中心
OneDrive Dev Center,OneDrive 开发人员中心
flash mode,闪存模式
service model,服务模式
servicing model,服务模式
stretch database,延伸数据库
rule factory,规则工厂
binding flag,绑定标记
database compatibility level,数据库兼容性级别
database compatibility mode,数据库兼容性模式
reserved keyword,保留关键字
undocumented system table,未记录系统表
bound property,绑定属性
CLR strict security,CLR 严格安全性
join predicate,联接谓词
ink gesture,墨迹笔势
input predicate,输入谓词
writing canvas,书写画布
snapshot report,快照报表
continuous report,连续报表
Ink annotations,墨迹注释
Geography,地理
Stocks,股票
Record Selector,记录选择器
Convert to Linked Record,转换为链接的记录
object,对象
iterative,迭代
IO operation,IO 操作
memory duration,内存持续时间
software second,软件秒
software duration,软件持续时间
Skype Call Recorder,Skype 通话记录器
Call Recorder,通话记录器
call recording,通话记录
voice user,语音用户
Active Now,当前在线
SharePoint Online Multi-Geo,SharePoint Online 多地理位置
OneDrive for Business with Multi-Geo Capabilities,具有多地理位置功能的 OneDrive for Business
Education Hub,教育中心
OneDrive with Multi-Geo Capabilities,具有多地理位置功能的 OneDrive
satellite location,卫星定位
Branching,分支
Instance Metadata Service,实例元数据服务
Metadata Service,元数据服务
scheduled event,计划事件
Microsoft Intune Software Publisher,Microsoft Intune 软件发布工具
Intune Software Publisher,Intune 软件发布工具
Microsoft Remote Assist,Microsoft 远程助手
Infrastructure Backup,基础结构备份
IoT Edge runtime,IoT Edge 运行时
industry,行业
go-to-market resource,进入市场资源
Data Log Export,数据日志导出
Partner Launchpad,合作伙伴启动板
Microsoft Azure Basic Support,Microsoft Azure 基本支持
Azure Basic support,Azure 基本支持
Basic support,基本支持
Survey,调查
Team Kaizala,Kaizala 团队
Chats,聊天
People,人员
Common Encryption,通用加密
Azure France,Azure 法国
Managed Service Identity,托管服务标识
Privacy,隐私
star,星号标记
unstar,取消星号标记
pin,固定
unpin,取消固定
Settings,设置
conditional access policy,条件访问策略
password rollover,密码滚动
dynamic group membership,动态组成员资格
Microsoft Azure Consumption Insights,Microsoft Azure 使用见解
Azure Consumption Insights,Azure 使用见解
Azure Event Grid Publish,Azure 事件网格发布
Azure App Consult,Azure 应用咨询
App Consult,应用咨询
Custom Visuals,自定义视觉对象
visualization,可视化
Pending Actions,挂起的操作
Submit Bill,提交账单
designation,头衔
Photo Story,照片故事
Photo,照片
Request Location,请求位置
Training,培训
Payments,付款
Nearby Groups,附近的组
Public Groups,公用组
Work Groups,工作组
Directory,目录
One-vs-All Multiclass,“一对多”多类分类
one vs. all,一对多
self-service group management,自助服务组管理
Prepare to ship,准备交付
diagnostics test,诊断测试
lock,锁定
prepare to ship,准备交付
Azure AD Reports and Events API,Azure AD 报告和事件 API
Reports and Events API,报告和事件 API
record,记录
linked record,链接的记录
linked data type,链接的数据类型
Patterns and Practices,模式和实践
SharePoint spaces,SharePoint 空间
Spaces,空间
Microsoft Intelligent Security Association,Microsoft 智能安全协会
LB rule,LB 规则
Database Mail,数据库邮件
Azure Government Secret,Azure 政府机密
US Sec East,US Sec 东部
US Sec West,US Sec 西部
Page Diagnostics for SharePoint,适用于 SharePoint 的页面诊断
Serial console,串行控制台
serial console,串行控制台
Standard Load Balancer,标准负载均衡器
Speech client library,语音客户端库
Quick Insights,快速见解
Cloud Developer Advocate,云开发大使
Microsoft Layout,Microsoft 布局
Import Tool for Microsoft Layout,适用于 Microsoft 布局的导入工具
Azure Australia Central Regions,Azure 澳大利亚中部区域
data wrangling,数据整理
Microsoft SharePoint Hybrid Auditing,Microsoft SharePoint 混合审核
Hybrid Auditing,混合审核
whole-stage code generation,全阶段代码生成
benefit,权益
co-sell,联合销售
Co-Sell,联合销售
